,movieId,movieId_order,title
2372,7302,3490,The Diary of Anne Frank (1959)
5967,7303,3491,Allegro non troppo (1977)
2939,7309,3492,Raw Deal (1986)
3981,7310,3493,"Goodbye, Mr. Chips (1939)"
1593,7316,3494,EuroTrip (2004)
1631,7317,3495,"Passion of the Christ, The (2004)"
4405,7319,3496,Dirty Dancing: Havana Nights (2004)
3047,7322,3497,"Good bye, Lenin! (2003)"
5274,7323,3498,Hidalgo (2004)
2233,7324,3499,Starsky & Hutch (2004)
4538,7326,3500,Persona (1966)
5125,7332,3501,"Corbeau, Le (Raven, The) (1943)"
3670,7334,3502,Pickup on South Street (1953)
3939,7339,3503,Just One of the Guys (1985)
4439,7344,3504,Agent Cody Banks 2: Destination London (2004)
2234,7345,3505,"Girl Next Door, The (2004)"
2741,7346,3506,Secret Window (2004)
1952,7351,3507,Wilbur Wants to Kill Himself (2002)
917,7359,3508,Dawn of the Dead (2004)
753,7360,3509,Eternal Sunshine of the Spotless Mind (2004)
3233,7363,3510,Intermission (2003)
1719,7365,3511,Jersey Girl (2004)
3234,7366,3512,"Ladykillers, The (2004)"
1828,7370,3513,Dogville (2003)
1023,7372,3514,Hellboy (2004)
1561,7374,3515,"Prince & Me, The (2004)"
2940,7375,3516,Walking Tall (2004)
5968,7378,3517,The Alamo (2004)
1720,7379,3518,Ella Enchanted (2004)
1588,7380,3519,"Whole Ten Yards, The (2004)"
3585,7381,3520,I'm Not Scared (Io non ho paura) (2003)
3980,7385,3521,"Ten Commandments, The (1956)"
1179,7386,3522,Dawn of the Dead (1978)
6279,7394,3523,Cheaper by the Dozen (1950)
1408,7395,3524,Scenes From a Marriage (Scener ur ett äktenskap) (1973)
4202,7418,3525,After Hours (1985)
847,7437,3526,Kill Bill: Vol. 2 (2004)
2428,7438,3527,"Punisher, The (2004)"
3586,7439,3528,Paper Clips (2004)
2786,7443,3529,13 Going on 30 (2004)
254,7444,3530,Man on Fire (2004)
4440,7449,3531,Laws of Attraction (2004)
853,7450,3532,Mean Girls (2004)
3653,7453,3533,Van Helsing (2004)
2375,7457,3534,Troy (2004)
4789,7458,3535,Carandiru (2003)
5258,7459,3536,Coffee and Cigarettes (2003)
3587,7478,3537,Watch on the Rhine (1943)
5245,7480,3538,Enemy Mine (1985)
308,7481,3539,Enter the Dragon (1973)
5331,7485,3540,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997)
5460,7486,3541,Henry & June (1990)
1180,7491,3542,Martin (1977)
1024,7492,3543,"Three Faces of Eve, The (1957)"
3588,7559,3544,Fail-Safe (1964)
5055,7563,3545,Kwaidan (Kaidan) (1964)
3446,7565,3546,28 Up (1985)
1117,7568,3547,You Only Live Twice (1967)
2632,7569,3548,Octopussy (1983)
3589,7571,3549,Wit (2001)
2633,7572,3550,Never Say Never Again (1983)
5461,7578,3551,Pride and Prejudice (1940)
3590,7583,3552,Woman of the Year (1942)
4480,7586,3553,"Samouraï, Le (Godson, The) (1967)"
1632,7613,3554,Oklahoma! (1955)
3991,7614,3555,Desert Hearts (1985)
3591,7618,3556,"Miracle Worker, The (1962)"
5214,7619,3557,Monster in a Box (1992)
2429,7645,3558,Rose Red (2002)
1025,7646,3559,Noises Off... (1992)
3482,7648,3560,Babylon 5: In the Beginning (1998)
4216,7656,3561,Versus (2000)
2527,7668,3562,Pride and Prejudice (1995)
5126,7697,3563,"China Syndrome, The (1979)"
3286,7699,3564,"Wages of Fear, The (Salaire de la peur, Le) (1953)"
3592,7704,3565,Pat and Mike (1952)
3328,7705,3566,Animal Crackers (1930)
3593,7712,3567,Cat People (1942)
3594,7713,3568,Camelot (1967)
5462,7719,3569,"Four Musketeers, The (1974)"
3486,7727,3570,"Postman Always Rings Twice, The (1946)"
918,7742,3571,Explorers (1985)
5152,7744,3572,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) (1993)"
4968,7747,3573,Pierrot le fou (1965)
5153,7748,3574,Weekend (a.k.a. Le Week-end) (Week End) (1967)
5969,7755,3575,Alexander Nevsky (Aleksandr Nevskiy) (1938)
3367,7756,3576,Jason and the Argonauts (1963)
3817,7761,3577,"Tinker, Tailor, Soldier, Spy (1979)"
1026,7765,3578,Throne of Blood (Kumonosu jô) (1957)
5215,7766,3579,"Best of Youth, The (La meglio gioventù) (2003)"
4996,7772,3580,"Bang, Bang, You're Dead (2002)"
4441,7781,3581,Sniper (1993)
3595,7788,3582,"11'09""01 - September 11 (2002)"
1181,7801,3583,"Warriors, The (1979)"
5685,7809,3584,Babylon 5: A Call to Arms (1999)
5686,7810,3585,Babylon 5: The River of Souls (1998)
5687,7811,3586,Babylon 5: Thirdspace (1998)
5056,7814,3587,True Stories (1986)
5154,7819,3588,"Virgin Spring, The (Jungfrukällan) (1960)"
3500,7833,3589,After the Thin Man (1936)
3982,7839,3590,Gunga Din (1939)
5640,7840,3591,Children of Dune (2003)
4960,7841,3592,Dune (2000)
4449,7842,3593,Lammbock (2001)
5005,7843,3594,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)"
2941,7844,3595,Tremors II: Aftershocks (1996)
3235,7883,3596,Highway 61 (1991)
5999,7887,3597,How to Succeed in Business Without Really Trying (1967)
5937,7888,3598,Pat Garrett and Billy the Kid (1973)
3368,7893,3599,"Duck, You Sucker (1971)"
6024,7898,3600,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975)
2713,7924,3601,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)"
5058,7925,3602,High and Low (Tengoku to jigoku) (1963)
2430,7929,3603,"People Under the Stairs, The (1991)"
3497,7931,3604,Dark Days (2000)
1841,7933,3605,Zelig (1983)
5155,7935,3606,Shame (Skammen) (1968)
5156,7936,3607,"Silence, The (Tystnaden) (1963)"
5157,7938,3608,Through a Glass Darkly (Såsom i en spegel) (1961)
5356,7939,3609,The Magician (1958)
5344,7942,3610,"Killers, The (1946)"
5006,7975,3611,Ken Park (2002)
795,7979,3612,"Bridge Too Far, A (1977)"
2895,7980,3613,Infernal Affairs (Mou gaan dou) (2002)
919,7981,3614,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)"
3442,7982,3615,Broadway Danny Rose (1984)
4217,7983,3616,From Beyond (1986)
3825,7990,3617,Death Race 2000 (1975)
1633,8007,3618,Brigadoon (1954)
5641,8009,3619,"Power of One, The (1992)"
2683,8010,3620,"Weather Underground, The (2002)"
4481,8011,3621,Kikujiro (Kikujirô no natsu) (1999)
920,8013,3622,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)"
3713,8015,3623,"Getaway, The (1972)"
3596,8018,3624,Dark Water (Honogurai mizu no soko kara) (2002)
1027,8023,3625,"Thing Called Love, The (1993)"
4555,8024,3626,The Thief (1997)
4556,8032,3627,How to Steal a Million (1966)
1953,8041,3628,Mean Streets (1973)
5317,8043,3629,I Am a Fugitive from a Chain Gang (1932)
4450,8116,3630,In China They Eat Dogs (I Kina spiser de hunde) (1999)
4442,8117,3631,Delta Force 2 (Delta Force 2: The Colombian Connection) (1990)
3236,8118,3632,Crossroads (1986)
3597,8124,3633,Sunrise: A Song of Two Humans (1927)
1474,8127,3634,Au revoir les enfants (1987)
2147,8131,3635,Gladiator (1992)
5970,8137,3636,Attack of the Giant Leeches (1959)
4218,8141,3637,Dead or Alive: Hanzaisha (1999)
1182,8146,3638,Charly (1968)
5124,8153,3639,"Dolce Vita, La (1960)"
1183,8156,3640,Jin Roh: The Wolf Brigade (Jin-Rô) (1998)
1028,8157,3641,Rush (1991)
3598,8166,3642,Captain Blood (1935)
3671,8168,3643,*batteries not included (1987)
4790,8189,3644,"Americanization of Emily, The (1964)"
3599,8190,3645,Anne of the Thousand Days (1969)
5158,8194,3646,"Avventura, L' (Adventure, The) (1960)"
4557,8196,3647,Hiroshima Mon Amour (1959)
5159,8198,3648,Ugetsu (Ugetsu monogatari) (1953)
255,8206,3649,"Day of the Jackal, The (1973)"
2431,8224,3650,Night of the Living Dead (1990)
1354,8227,3651,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)"
3600,8234,3652,Safety Last! (1923)
6086,8237,3653,Little Murders (1971)
5160,8238,3654,Viridiana (1961)
2432,8240,3655,Masterminds (1997)
3672,8252,3656,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979)
5326,8253,3657,Arizona Dream (1993)
5060,8260,3658,3 Women (Three Women) (1977)
4406,8267,3659,Point of No Return (1993)
5463,8269,3660,"Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)"
5560,8326,3661,Dolls (2002)
3601,8330,3662,"Man Who Came to Dinner, The (1942)"
3288,8336,3663,"Caine Mutiny, The (1954)"
3602,8337,3664,Black Narcissus (1947)
2301,8339,3665,Escape from Alcatraz (1979)
2539,8340,3666,Oliver Twist (1948)
552,8359,3667,Shrek 2 (2004)
2152,8360,3668,"Day After Tomorrow, The (2004)"
3748,8362,3669,Soul Plane (2004)
3237,8363,3670,Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003)
2370,8365,3671,Saved! (2004)
1118,8367,3672,Harry Potter and the Prisoner of Azkaban (2004)
1784,8369,3673,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)"
2847,8370,3674,"Chronicles of Riddick, The (2004)"
6087,8371,3675,Garfield: The Movie (2004)
921,8375,3676,Napoleon Dynamite (2004)
5642,8377,3677,"Doctor, The (1991)"
5131,8404,3678,Hour of the Wolf (Vargtimmen) (1968)
3603,8423,3679,"Divorcee, The (1930)"
1184,8425,3680,Robot Carnival (Roboto kânibauru) (1987)
5464,8455,3681,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto) (1970)
3604,8462,3682,Johnny Belinda (1948)
778,8463,3683,Super Size Me (2004)
4969,8476,3684,"Jetée, La (1962)"
4791,8483,3685,"Human Condition I, The (Ningen no joken I) (1959)"
5465,8486,3686,Please Don't Eat the Daisies (1960)
3978,8490,3687,White Heat (1949)
1029,8492,3688,Memphis Belle (1990)
1185,8500,3689,"Hitcher, The (1986)"
3605,8506,3690,Freaks (1932)
4558,8510,3691,"Immigrant, The (1917)"
256,8527,3692,Dodgeball: A True Underdog Story (2004)
1376,8528,3693,"Terminal, The (2004)"
3606,8529,3694,Dear Frankie (2004)
5874,8530,3695,White Chicks (2004)
1478,8532,3696,"Notebook, The (2004)"
2371,8534,3697,De-Lovely (2004)
3369,8541,3698,"Day at the Races, A (1937)"
3289,8576,3699,Comandante (2003)
2793,8579,3700,Into the Woods (1991)
1186,8580,3701,Pirates of Silicon Valley (1999)
5007,8581,3702,Manufacturing Consent: Noam Chomsky and the Media (1992)
5180,8587,3703,Killing Me Softly (2002)
3749,8592,3704,Juice (1992)
1721,8599,3705,Angels with Dirty Faces (1938)
5466,8600,3706,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège) (1933)
5739,8603,3707,Taxi (1998)
5740,8604,3708,Taxi 3 (2003)
3474,8606,3709,Tokyo Godfathers (2003)
5866,8613,3710,Overboard (1987)
922,8621,3711,Fahrenheit 9/11 (2004)
923,8622,3712,Roxanne (1987)
5268,8632,3713,"Last Starfighter, The (1984)"
257,8635,3714,Spider-Man 2 (2004)
2364,8637,3715,Before Sunset (2004)
3849,8639,3716,King Arthur (2004)
874,8640,3717,Anchorman: The Legend of Ron Burgundy (2004)
4402,8642,3718,"Cinderella Story, A (2004)"
2111,8643,3719,"I, Robot (2004)"
924,8644,3720,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)"
4559,8655,3721,"Short Film About Killing, A (Krótki film o zabijaniu) (1988)"
534,8664,3722,"Bourne Supremacy, The (2004)"
5161,8669,3723,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)"
6008,8689,3724,Slaughterhouse-Five (1972)
1722,8694,3725,"Bachelor and the Bobby-Soxer, The (1947)"
1723,8717,3726,"Snake Pit, The (1948)"
4792,8723,3727,"Leopard, The (Gattopardo, Il) (1963)"
4966,8729,3728,To End All Wars (2001)
5979,8737,3729,"Woman Is a Woman, A (femme est une femme, Une) (1961)"
4793,8747,3730,"Yesterday, Today and Tomorrow (Ieri, oggi, domani) (1963)"
3607,8753,3731,"Prime of Miss Jean Brodie, The (1969)"
4443,8777,3732,Sherlock Holmes: Dressed to Kill (1946)
1634,8782,3733,"Village, The (2004)"
869,8783,3734,Garden State (2004)
925,8794,3735,Musa the Warrior (Musa) (2001)
5859,8795,3736,"Funny Thing Happened on the Way to the Forum, A (1966)"
258,8797,3737,Collateral (2004)
4967,8799,3738,Code 46 (2003)
5938,8803,3739,"Story of Women (Affaire de femmes, Une) (1988)"
1075,8806,3740,Harold and Kumar Go to White Castle (2004)
3608,8808,3741,Danny Deckchair (2003)
5062,8809,3742,AVP: Alien vs. Predator (2004)
5467,8812,3743,We Don't Live Here Anymore (2004)
2787,8826,3744,"Bill Cosby, Himself (1983)"
2433,8835,3745,Wicker Park (2004)
4177,8837,3746,Alice Doesn't Live Here Anymore (1974)
5468,8847,3747,"Vitelloni, I (a.k.a. The Young and the Passionate) (1953)"
2942,8859,3748,Cellular (2004)
2869,8860,3749,Resident Evil: Apocalypse (2004)
2906,8864,3750,Sky Captain and the World of Tomorrow (2004)
4400,8865,3751,Wimbledon (2004)
4398,8868,3752,First Daughter (2004)
926,8872,3753,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)"
779,8873,3754,Shaun of the Dead (2004)
3609,8874,3755,"Come Back, Little Sheba (1952)"
2593,8878,3756,Murder on the Orient Express (1974)
2581,8879,3757,Mask (1985)
259,8907,3758,Ladder 49 (2004)
2118,8909,3759,I Heart Huckabees (2004)
6283,8910,3760,Raise Your Voice (2004)
2216,8913,3761,Primer (2004)
796,8916,3762,Team America: World Police (2004)
3238,8918,3763,P.S. (2004)
5350,8927,3764,"Fearless Vampire Killers, The (1967)"
5469,8932,3765,"Decline of the American Empire, The (Déclin de l'empire américain, Le) (1986)"
2540,8936,3766,Friday Night Lights (2004)
3610,8937,3767,Tarnation (2003)
5280,8938,3768,"Final Cut, The (2004)"
260,8948,3769,Sideways (2004)
837,8949,3770,The Machinist (2004)
3456,8950,3771,Vera Drake (2004)
3239,8953,3772,Lightning in a Bottle (2004)
261,8956,3773,Saw (2004)
3015,8957,3774,Ray (2004)
262,8960,3775,"Incredibles, The (2004)"
3803,8964,3776,"Polar Express, The (2004)"
4759,8965,3777,Kinsey (2004)
3312,8967,3778,After the Sunset (2004)
2532,8968,3779,Bridget Jones: The Edge of Reason (2004)
1266,8969,3780,Finding Neverland (2004)
1051,8971,3781,National Treasure (2004)
1836,8972,3782,Bad Education (La mala educación) (2004)
5024,8973,3783,"SpongeBob SquarePants Movie, The (2004)"
3611,8978,3784,Guerrilla: The Taking of Patty Hearst (2004)
858,8980,3785,Closer (2004)
3343,8982,3786,House of Flying Daggers (Shi mian mai fu) (2004)
263,8983,3787,Ocean's Twelve (2004)
3953,8984,3788,Blade: Trinity (2004)
2794,8997,3789,That's Entertainment (1974)
4560,9009,3790,Love Me If You Dare (Jeux d'enfants) (2003)
3487,9017,3791,Control Room (2004)
3612,25749,3792,Sherlock Jr. (1924)
3613,25751,3793,"Freshman, The (1925)"
3614,25752,3794,Greed (1924)
3615,25756,3795,"Jazz Singer, The (1927)"
3616,25768,3796,"Steamboat Bill, Jr. (1928)"
1724,25770,3797,"Andalusian Dog, An (Chien andalou, Un) (1929)"
5318,25772,3798,Little Caesar (1931)
5008,25787,3799,Scarface (1932)
5470,25804,3800,"Atalante, L' (1934)"
3475,25824,3801,Fury (1936)
5471,25832,3802,Camille (1936)
3240,25833,3803,Captains Courageous (1937)
3488,25840,3804,Stage Door (1937)
3617,25849,3805,Holiday (1938)
3618,25864,3806,"Letter, The (1940)"
3619,25885,3807,Random Harvest (1942)
6088,25886,3808,Tales of Manhattan (1942)
3502,25897,3809,Day of Wrath (Vredens dag) (1943)
1725,25905,3810,Mr. Skeffington (1944)
5272,25946,3811,Unfaithfully Yours (1948)
3620,25951,3812,"Letter to Three Wives, A (1949)"
5162,25962,3813,"Young and the Damned, The (Olvidados, Los) (1950)"
4794,26002,3814,Night and Fog (Nuit et brouillard) (1955)
5472,26037,3815,Teacher's Pet (1958)
4795,26047,3816,"Human Condition II, The (Ningen no joken II) (1959)"
5163,26051,3817,Pickpocket (1959)
4796,26058,3818,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960)
4797,26072,3819,"Human Condition III, The (Ningen no joken III) (1961)"
5855,26077,3820,Advise and Consent (1962)
3693,26081,3821,Harakiri (Seppuku) (1962)
1372,26083,3822,"Music Man, The (1962)"
3480,26115,3823,"Hush... Hush, Sweet Charlotte (1964)"
5009,26121,3824,Onibaba (1964)
2708,26130,3825,"Battle of Algiers, The (La battaglia di Algeri) (1966)"
2689,26132,3826,"Charlie Brown Christmas, A (1965)"
5980,26146,3827,"Thousand Clowns, A (1965)"
4561,26149,3828,Andrei Rublev (Andrey Rublyov) (1969)
4798,26157,3829,Closely Watched Trains (Ostre sledované vlaky) (1966)
4219,26158,3830,Tokyo Drifter (Tôkyô nagaremono) (1966)
4220,26168,3831,Branded to Kill (Koroshi no rakuin) (1967)
4990,26170,3832,Play Time (a.k.a. Playtime) (1967)
6089,26182,3833,Asterix and Cleopatra (Astérix et Cléopâtre) (1968)
4562,26183,3834,"Diamond Arm, The (Brilliantovaya ruka) (1968)"
4799,26224,3835,"Claire's Knee (Genou de Claire, Le) (1970)"
5164,26230,3836,Performance (1970)
4563,26235,3837,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)"
4564,26236,3838,Zabriskie Point (1970)
5069,26248,3839,They Call Me Trinity (1971)
5269,26257,3840,"Topo, El (1970)"
6090,26264,3841,Dr. Phibes Rises Again (1972)
5165,26302,3842,Sisters (1973)
5259,26307,3843,Turkish Delight (Turks fruit) (1973)
1475,26312,3844,California Split (1974)
5181,26321,3845,Gone in 60 Seconds (1974)
5270,26325,3846,"Holy Mountain, The (Montaña sagrada, La) (1973)"
4565,26339,3847,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)"
4566,26346,3848,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)"
5939,26349,3849,"Passenger, The (Professione: reporter) (1975)"
3940,26356,3850,Trilogy of Terror (1975)
5216,26358,3851,1900 (Novecento) (1976)
5944,26365,3852,Harlan County U.S.A. (1976)
3796,26374,3853,Silver Streak (1976)
5473,26393,3854,"Turning Point, The (1977)"
4221,26400,3855,Last Hurrah for Chivalry (Hao xia) (1979)
6025,26408,3856,"Clonus Horror, The (1979)"
6091,26428,3857,Love at First Bite (1979)
3714,26443,3858,"Hitch Hikers Guide to the Galaxy, The (1981)"
4971,26452,3859,Smiley's People (1982)
2789,26470,3860,Eddie Murphy Delirious (1983)
2434,26491,3861,Twilight Zone: The Movie (1983)
5201,26523,3862,"Times of Harvey Milk, The (1984)"
5474,26526,3863,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984)
2706,26527,3864,Anne of Green Gables (1985)
4222,26546,3865,Police Story (Ging chaat goo si) (1985)
5565,26553,3866,"Quiet Earth, The (1985)"
4540,26577,3867,"Sacrifice, The (Offret - Sacraficatio) (1986)"
2943,26584,3868,"Better Tomorrow, A (Ying hung boon sik) (1986)"
4567,26586,3869,"Decalogue, The (Dekalog) (1989)"
5475,26598,3870,"Law of Desire (Ley del deseo, La) (1987)"
4223,26602,3871,Prince of Darkness (1987)
3688,26605,3872,"Chinese Ghost Story, A (Sinnui yauwan) (1987)"
4224,26611,3873,"Better Tomorrow II, A (Ying hung boon sik II) (1987)"
2555,26613,3874,"Bourne Identity, The (1988)"
5981,26630,3875,Alice (Neco z Alenky) (1988)
6092,26644,3876,Life Is a Long Quiet River (La vie est un long fleuve tranquille) (1988)
5643,26648,3877,Lonesome Dove (1989)
1556,26661,3878,Kiki's Delivery Service (Majo no takkyûbin) (1989)
5271,26679,3879,Cry-Baby (1990)
4225,26680,3880,Bullet in the Head (1990)
3290,26692,3881,It (1990)
3105,26703,3882,State of Grace (1990)
3447,26711,3883,35 Up (1991)
4800,26712,3884,Days of Being Wild (A Fei jingjyuhn) (1990)
3794,26728,3885,Hearts of Darkness: A Filmmakers Apocalypse (1991)
5029,26731,3886,Johnny Stecchino (1991)
2435,26735,3887,Riki-Oh: The Story of Ricky (Lik Wong) (1991)
2896,26775,3888,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992)
5476,26776,3889,"Stolen Children (Ladro di bambini, Il) (1992)"
2436,26777,3890,Ladybugs (1992)
5383,26809,3891,Bad Boy Bubby (1993)
5010,26839,3892,Sonatine (Sonachine) (1993)
4568,26848,3893,"Stand, The (1994)"
2944,26864,3894,Fist of Legend (Jing wu ying xiong) (1994)
5477,26874,3895,"Pure Formality, A (Pura formalità, Una) (1994)"
3694,26902,3896,Whisper of the Heart (Mimi wo sumaseba) (1995)
4801,26927,3897,"Summer's Tale, A (Conte d'été) (1996)"
4938,26964,3898,"Boxer, The (1997)"
5868,26973,3899,Gummo (1997)
5478,26984,3900,Nirvana (1997)
5518,27021,3901,Thursday (1998)
4226,27031,3902,Who Am I? (Wo shi shei) (1998)
4569,27133,3903,Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001)
3644,27155,3904,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)"
4802,27175,3905,Style Wars (1983)
5479,27177,3906,In July (Im Juli) (2000)
4803,27185,3907,Kirikou and the Sorceress (Kirikou et la sorcière) (1998)
5735,27192,3908,Taxi 2 (2000)
3992,27245,3909,If These Walls Could Talk 2 (2000)
3857,27250,3910,"10th Kingdom, The (2000)"
927,27265,3911,2046 (2004)
2945,27310,3912,Batman Beyond: Return of the Joker (2000)
1187,27316,3913,Audition (Ôdishon) (1999)
5332,27319,3914,"Nine Lives of Tomas Katz, The (2000)"
4804,27327,3915,Monday (2000)
2795,27328,3916,Paradise Lost 2: Revelations (2000)
5025,27367,3917,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002)
5372,27368,3918,Daria: Is It Fall Yet? (2000)
3715,27369,3919,Late Night Shopping (2001)
5996,27372,3920,61* (2001)
4179,27396,3921,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000)
5480,27407,3922,Ripley's Game (2002)
4997,27415,3923,Jalla! Jalla! (2000)
4227,27440,3924,Blood: The Last Vampire (2000)
4228,27479,3925,Dead or Alive 2: Tôbôsha (2000)
5519,27481,3926,Cube 2: Hypercube (2002)
928,27522,3927,My Sassy Girl (Yeopgijeogin geunyeo) (2001)
2690,27554,3928,Fubar (2002)
4207,27562,3929,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001)"
4229,27583,3930,Dead End (2003)
4191,27591,3931,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002)
3014,27610,3932,Battlestar Galactica (2003)
5587,27618,3933,"Lion King 1½, The (2004)"
5481,27626,3934,Oasis (2002)
2855,27659,3935,"Animatrix, The (2003)"
2402,27673,3936,11:14 (2003)
5167,27703,3937,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003)
2856,27705,3938,Lemony Snicket's A Series of Unfortunate Events (2004)
5182,27707,3939,Helen of Troy (2003)
4451,27715,3940,"Green Butchers, The (Grønne slagtere, De) (2003)"
3705,27720,3941,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)"
4210,27721,3942,Last Life in the Universe (Ruang rak noi nid mahasan) (2003)
3621,27730,3943,"Cat Returns, The (Neko no ongaeshi) (2002)"
4570,27740,3944,"Twilight Samurai, The (Tasogare Seibei) (2002)"
5482,27743,3945,"Facing Windows (Finestra di fronte, La) (2003)"
6006,27750,3946,'Salem's Lot (2004)
5319,27767,3947,Intimate Strangers (Confidences trop intimes) (2004)
288,27772,3948,Old Boy (2003)
5320,27775,3949,Red Lights (Feux rouges) (2004)
2887,27787,3950,"Jacket, The (2005)"
3622,27789,3951,Millions (2004)
2205,27800,3952,Ong-Bak: The Thai Warrior (Ong Bak) (2003)
4571,27802,3953,"Sea Inside, The (Mar adentro) (2004)"
3310,27807,3954,Spanglish (2004)
3695,27814,3955,"Chorus, The (Choristes, Les) (2004)"
3489,27819,3956,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)"
4739,27820,3957,"Interpreter, The (2005)"
2946,27821,3958,Open Water (2003)
6093,27825,3959,Touch of Pink (2004)
2388,27830,3960,Layer Cake (2004)
3468,27833,3961,"Return, The (Vozvrashcheniye) (2003)"
3623,27837,3962,Mean Creek (2004)
2354,27845,3963,"Corporation, The (2003)"
5011,27849,3964,"Yes Men, The (2003)"
929,27868,3965,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004)
3435,27877,3966,Born into Brothels (2004)
3082,27878,3967,DiG! (2004)
3490,27881,3968,Riding Giants (2004)
797,27903,3969,"Scanner Darkly, A (2006)"
5012,27911,3970,Outfoxed: Rupert Murdoch's War on Journalism (2004)
1482,30706,3971,Million Dollar Baby (2004)
2437,30744,3972,Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003)
1355,30748,3973,Hotel Rwanda (2004)
838,30792,3974,Charlie and the Chocolate Factory (2005)
4572,30802,3975,3-Iron (Bin-jip) (2004)
930,30809,3976,"Life Aquatic with Steve Zissou, The (2004)"
2181,30811,3977,"Aviator, The (2004)"
5366,30815,3978,"Phantom of the Opera, The (2004)"
3624,30819,3979,"Woodsman, The (2004)"
2594,30821,3980,In Good Company (2004)
3732,30824,3981,Meet the Fockers (2004)
3241,30849,3982,"Merchant of Venice, The (2004)"
2947,30893,3983,White Noise (2005)
5483,30993,3984,Little Miss Marker (1980)
3625,31029,3985,I Remember Mama (1948)
1476,31037,3986,Smooth Talk (1985)
3242,31100,3987,Stander (2003)
3626,31115,3988,Sergeant York (1941)
5556,31183,3989,Appleseed (Appurushîdo) (2004)
5281,31220,3990,Elektra (2005)
3703,31363,3991,Memories of Murder (Salinui chueok) (2003)
2735,31409,3992,"Downfall (Untergang, Der) (2004)"
2438,31419,3993,Assault on Precinct 13 (2005)
4401,31432,3994,"Wedding Date, The (2005)"
5360,31434,3995,Rory O'Shea Was Here (Inside I'm Dancing) (2004)
3491,31436,3996,Nobody Knows (Dare mo shiranai) (2004)
5940,31521,3997,"Marriage of Maria Braun, The (Ehe der Maria Braun, Die) (1979)"
4805,31544,3998,"Trou, Le (Hole, The) (Night Watch, The) (1960)"
5321,31609,3999,Purple Butterfly (Zi hudie) (2003)
309,31657,4000,Howl's Moving Castle (Hauru no ugoku shiro) (2004)
2175,31684,4001,Hitch (2005)
1130,31695,4002,Constantine (2005)
5322,31701,4003,Turtles Can Fly (Lakposhtha hâm parvaz mikonand) (2004)
5361,31803,4004,Night Watch (Nochnoy dozor) (2004)
931,31877,4005,Kung Fu Hustle (Gong fu) (2004)
3627,31902,4006,Zelary (2003)
2439,31908,4007,Dr. Giggles (1992)
2595,31922,4008,"Three Musketeers, The (1973)"
6094,31924,4009,Royal Flash (1975)
3750,32008,4010,Tyler Perry's Diary of a Mad Black Woman (2005)
6031,32018,4011,Be Cool (2005)
5200,32021,4012,Gunner Palace (2004)
5282,32028,4013,Hostage (2005)
3050,32030,4014,Robots (2005)
5971,32138,4015,"Agony and the Ecstasy, The (1965)"
5357,32178,4016,Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud) (1958)
5484,32233,4017,Julia (1977)
6284,32288,4018,Ice Princess (2005)
4939,32290,4019,Melinda and Melinda (2004)
5283,32301,4020,"League of Ordinary Gentlemen, A (2004)"
