,movieId,movieId_order,title,genres,genres_v2
25721,142542,25721,Nobody from Nowhere (2014),Drama|Thriller,"['Drama', 'Thriller']"
25722,142546,25722,General Luna (2015),Drama|War,"['Drama', 'War']"
25723,142548,25723,Vem älskar Yngve Frej? (1973),(no genres listed),['(no genres listed)']
25724,142550,25724,Ryuzo and the Seven Henchmen (2015),Action|Comedy,"['Action', 'Comedy']"
25725,142552,25725,The Saint of Gamblers (1995),Action|Comedy,"['Action', 'Comedy']"
25726,142556,25726,Mary of Nazareth (1995),(no genres listed),['(no genres listed)']
25727,142558,25727,If I Were a Rich Man (2002),Comedy,['Comedy']
25728,142560,25728,Fair Play (2006),Thriller,['Thriller']
25729,142562,25729,The Ceremony (2014),Documentary,['Documentary']
25730,142564,25730,A Stranger of Mine (2005),Comedy|Crime|Drama|Horror,"['Comedy', 'Crime', 'Drama', 'Horror']"
25731,142566,25731,Sarusuberi: Miss Hokusai (2015),Animation,['Animation']
25732,142568,25732,Being Canadian (2015),Comedy|Documentary,"['Comedy', 'Documentary']"
25733,142570,25733,Dor (2006),Drama,['Drama']
25734,142574,25734,Cow Belles (2006),Children|Comedy|Romance,"['Children', 'Comedy', 'Romance']"
25735,142576,25735,Genius (1999),Children|Comedy|Drama,"['Children', 'Comedy', 'Drama']"
25736,142586,25736,The Timber (2015),Adventure|Drama|Western,"['Adventure', 'Drama', 'Western']"
25737,142588,25737,Sriracha (2013),Documentary,['Documentary']
25738,142590,25738,The Willies (1990),Comedy|Horror,"['Comedy', 'Horror']"
25739,142596,25739,Evil Things (2009),Horror,['Horror']
25740,142598,25740,Last Shift (2014),Horror,['Horror']
25741,142600,25741,The Immortal Voyage of Captain Drake (2009),Adventure|Fantasy,"['Adventure', 'Fantasy']"
25742,142602,25742,"F*ck You, Goethe 2 (2015)",Comedy,['Comedy']
25743,142604,25743,Pay the Ghost (2015),Horror|Thriller,"['Horror', 'Thriller']"
25744,142606,25744,A Million (2009),Thriller,['Thriller']
25745,142608,25745,A Song of Lisbon (1933),Comedy,['Comedy']
25746,142614,25746,Catch Me Daddy (2015),(no genres listed),['(no genres listed)']
25747,142618,25747,Flying Colors (2015),Comedy|Drama,"['Comedy', 'Drama']"
25748,142628,25748,The Brave Little Toaster to the Rescue (1997),Animation|Children|Comedy,"['Animation', 'Children', 'Comedy']"
25749,142632,25749,Oh Willy... (2013),Adventure|Animation|Drama,"['Adventure', 'Animation', 'Drama']"
25750,142636,25750,Angry Harvest (1986),Drama|Romance,"['Drama', 'Romance']"
25751,142638,25751,Naked Under the Moon (1999),Drama|Romance,"['Drama', 'Romance']"
25752,142644,25752,Thunderbolt (1929),Drama,['Drama']
25753,142654,25753,Alien Opponent (2011),Action|Comedy|Sci-Fi,"['Action', 'Comedy', 'Sci-Fi']"
25754,142659,25754,Armed Response (1986),Action|Thriller,"['Action', 'Thriller']"
25755,142675,25755,Seashore (2015),Drama,['Drama']
25756,142677,25756,Lootera (2013),Drama|Romance,"['Drama', 'Romance']"
25757,142679,25757,Fire in Babylon (2011),Documentary,['Documentary']
25758,142683,25758,Dear Mr. Gacy (2010),Comedy|Crime|Drama|Horror|Thriller,"['Comedy', 'Crime', 'Drama', 'Horror', 'Thriller']"
25759,142685,25759,Death Machines (1976),Action,['Action']
25760,142689,25760,Drunk Wedding (2015),Comedy,['Comedy']
25761,142699,25761,Hazard Jack (2014),Horror,['Horror']
25762,142707,25762,Let Go (2011),Comedy,['Comedy']
25763,142709,25763,Little Lord Fauntleroy (1921),Drama,['Drama']
25764,142717,25764,Resurrection County (2008),Horror|Thriller,"['Horror', 'Thriller']"
25765,142721,25765,The Rite (1969),Drama,['Drama']
25766,142723,25766,Rock Rock Rock! (1956),(no genres listed),['(no genres listed)']
25767,142727,25767,Remains (2011),Action|Drama|Horror|Thriller,"['Action', 'Drama', 'Horror', 'Thriller']"
25768,142740,25768,Devil Seed (2012),Horror,['Horror']
25769,142742,25769,The Dark (1979),Horror|Sci-Fi,"['Horror', 'Sci-Fi']"
25770,142746,25770,The Dark Hour (2007),Horror|Mystery|Sci-Fi|Thriller,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']"
25771,142754,25771,The Lost (2006),Crime|Drama|Thriller,"['Crime', 'Drama', 'Thriller']"
25772,142758,25772,Arizona Colt (1966),Western,['Western']
25773,142761,25773,The Miniver Story (1950),Drama,['Drama']
25774,142765,25774,The Program (2015),Drama,['Drama']
25775,142778,25775,Trade Winds (1938),Drama,['Drama']
25776,142780,25776,True Women (1997),Drama|Romance|War|Western,"['Drama', 'Romance', 'War', 'Western']"
25777,142782,25777,Vanessa: Her Love Story (1935),Drama,['Drama']
25778,142788,25778,Witchboard 2: The Devil's Doorway (1993),Horror|Mystery,"['Horror', 'Mystery']"
25779,142791,25779,My Little Bride (2004),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']"
25780,142793,25780,Young Bride (1932),Drama,['Drama']
25781,142795,25781,Love Is in the Air (2011),(no genres listed),['(no genres listed)']
25782,142797,25782,White Rabbit (2013),Drama,['Drama']
25783,142799,25783,The Silenced (2015),Drama|Mystery|Thriller,"['Drama', 'Mystery', 'Thriller']"
25784,142801,25784,Alice in Earnestland (2015),(no genres listed),['(no genres listed)']
25785,142803,25785,The Classified File (2015),Crime|Drama,"['Crime', 'Drama']"
25786,142805,25786,Helios (2015),Action|Crime,"['Action', 'Crime']"
25787,142807,25787,Hollywood Adventures (2015),Action|Comedy,"['Action', 'Comedy']"
25788,142809,25788,Hush Little Baby (2007),Drama|Mystery|Thriller,"['Drama', 'Mystery', 'Thriller']"
25789,142811,25789,Carnival of Souls (1998),Horror|Thriller,"['Horror', 'Thriller']"
25790,142813,25790,Full Out (2015),Children|Drama,"['Children', 'Drama']"
25791,142815,25791,The Boys Club (1997),Drama,['Drama']
25792,142817,25792,Apaharan (2005),Action|Crime|Drama,"['Action', 'Crime', 'Drama']"
25793,142819,25793,Bangalore Days (2014),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']"
25794,142821,25794,Ohm Shanthi Oshaana (2014),Comedy|Romance,"['Comedy', 'Romance']"
25795,142823,25795,Baazigar (1993),Crime|Thriller,"['Crime', 'Thriller']"
25796,142825,25796,Sparsh (1980),(no genres listed),['(no genres listed)']
25797,142827,25797,Waves (2000),Drama|Romance,"['Drama', 'Romance']"
25798,142829,25798,The Dirty Picture (2011),Comedy|Drama,"['Comedy', 'Drama']"
25799,142831,25799,Garam Masala (2005),Comedy,['Comedy']
25800,142833,25800,Chup Chup Ke (2006),Comedy,['Comedy']
25801,142835,25801,Dulhe Raja (1998),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']"
25802,142837,25802,Mr. & Mrs. Khiladi (1997),(no genres listed),['(no genres listed)']
25803,142839,25803,Vaaranam Aayiram (2008),Comedy|Drama|Romance|Thriller,"['Comedy', 'Drama', 'Romance', 'Thriller']"
25804,142841,25804,Vedam (2010),Drama|Romance,"['Drama', 'Romance']"
25805,142843,25805,Little Witch Academia (2013),Action|Animation|Comedy|Fantasy,"['Action', 'Animation', 'Comedy', 'Fantasy']"
25806,142845,25806,A Small Act (2010),Documentary,['Documentary']
25807,142847,25807,Cat Shit One (2010),Animation|War,"['Animation', 'War']"
25808,142849,25808,Rabbit and Deer (2013),Animation|Comedy,"['Animation', 'Comedy']"
25809,142857,25809,1001 Grams (2014),Drama,['Drama']
25810,142861,25810,Cemetery of Splendour (2015),Drama|Fantasy,"['Drama', 'Fantasy']"
25811,142863,25811,Crumbs (2015),Adventure|Drama|Sci-Fi,"['Adventure', 'Drama', 'Sci-Fi']"
25812,142865,25812,Much Loved (2015),Drama,['Drama']
25813,142867,25813,Tiger House (2015),Action|Crime|Drama,"['Action', 'Crime', 'Drama']"
25814,142869,25814,The Tyrannical Father (1941),Comedy,['Comedy']
25815,142871,25815,O Pátio das Cantigas (1942),Comedy,['Comedy']
25816,142873,25816,O Costa d'África (1954),Comedy,['Comedy']
25817,142875,25817,Star (2014),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']"
25818,142879,25818,Everything Before Us (2015),Drama|Romance,"['Drama', 'Romance']"
25819,142881,25819,Candlestick (2014),Mystery|Thriller,"['Mystery', 'Thriller']"
25820,142883,25820,The Idealist (2015),Drama|Thriller,"['Drama', 'Thriller']"
25821,142885,25821,"You're a Good Sport, Charlie Brown (1975)",Animation|Children|Comedy,"['Animation', 'Children', 'Comedy']"
25822,142891,25822,The Legend of Paul and Paula (1973),Drama|Romance,"['Drama', 'Romance']"
25823,142897,25823,Cemetery Without Crosses (1969),Western,['Western']
25824,142899,25824,L'Oranais (2014),Drama,['Drama']
25825,142901,25825,Un Français (2015),(no genres listed),['(no genres listed)']
25826,142903,25826,Ricochet (2011),Crime|Drama|Mystery|Thriller,"['Crime', 'Drama', 'Mystery', 'Thriller']"
25827,142905,25827,Arthur & Merlin (2015),Fantasy,['Fantasy']
25828,142907,25828,Breaking Dawn (2004),Horror|Mystery|Thriller,"['Horror', 'Mystery', 'Thriller']"
25829,142909,25829,La Dame dans l'auto avec des lunettes et un fusil (2015),Thriller,['Thriller']
25830,142911,25830,The 10 Year Plan (2014),(no genres listed),['(no genres listed)']
25831,142917,25831,Distractions (2015),Comedy,['Comedy']
25832,142919,25832,Snow-White and Rose-Red (1979),Children|Fantasy,"['Children', 'Fantasy']"
25833,142921,25833,Essex Boys: Law of Survival (2015),Action|Adventure|Crime|Drama,"['Action', 'Adventure', 'Crime', 'Drama']"
25834,142925,25834,A Christmas Horror Story (2015),Horror,['Horror']
25835,142927,25835,Sissi: The Fateful Years of an Empress (1957),Drama|Romance,"['Drama', 'Romance']"
25836,142929,25836,Sissi (1955),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']"
25837,142935,25837,Evil Ed (1997),Horror,['Horror']
25838,142937,25838,RangiTaranga (2015),(no genres listed),['(no genres listed)']
25839,142943,25839,Laserblast (1978),Action|Sci-Fi|Thriller,"['Action', 'Sci-Fi', 'Thriller']"
25840,142945,25840,The Phantom Creeps (1939),Sci-Fi,['Sci-Fi']
25841,142949,25841,Nightbeast (1982),Horror|Sci-Fi,"['Horror', 'Sci-Fi']"
25842,142955,25842,Certain Prey (2011),Action|Crime|Drama|Mystery|Thriller,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']"
25843,142959,25843,Spicy Love Soup (1997),(no genres listed),['(no genres listed)']
25844,142961,25844,Life Eternal (2015),Comedy|Crime|Thriller,"['Comedy', 'Crime', 'Thriller']"
25845,142963,25845,7 Chinese Brothers (2015),Comedy,['Comedy']
25846,142965,25846,Beautiful Days (1955),Drama,['Drama']
25847,142969,25847,Virgin Mountain (2015),Comedy|Drama,"['Comedy', 'Drama']"
25848,142971,25848,From The Depths of My Heart (2015),Drama|Horror,"['Drama', 'Horror']"
25849,142973,25849,Ice and the Sky (2015),Documentary,['Documentary']
25850,142975,25850,Navy Seals vs. Zombies (2015),Action|Horror,"['Action', 'Horror']"
25851,142979,25851,The Laundryman (2015),(no genres listed),['(no genres listed)']
25852,142981,25852,"Bell for Ursli, A (Schellen-Ursli) (2015)",Children,['Children']
25853,142991,25853,Mediterranea (2015),Drama,['Drama']
25854,142993,25854,The Club (2015),Drama,['Drama']
25855,142995,25855,Alias Maria (2015),(no genres listed),['(no genres listed)']
25856,142997,25856,Hotel Transylvania 2 (2015),Animation|Comedy,"['Animation', 'Comedy']"
25857,142999,25857,Hidden (2015),Horror|Thriller,"['Horror', 'Thriller']"
25858,143001,25858,Anti-Social (2015),Crime,['Crime']
25859,143003,25859,The Goob (2015),Drama|Romance,"['Drama', 'Romance']"
25860,143005,25860,The Beat Beneath My Feet (2014),Comedy|Drama,"['Comedy', 'Drama']"
25861,143007,25861,A Horse for Summer (2015),(no genres listed),['(no genres listed)']
25862,143009,25862,Pure (2009),Drama,['Drama']
25863,143011,25863,I nostri ragazzi (2014),Drama,['Drama']
25864,143013,25864,The Seven Deadly Sins (1962),(no genres listed),['(no genres listed)']
25865,143015,25865,From the Head (2011),Drama,['Drama']
25866,143017,25866,Solitary (2009),Mystery|Thriller,"['Mystery', 'Thriller']"
25867,143023,25867,Don't Think I've Forgotten: Cambodia's Lost Rock and Roll (2014),Documentary,['Documentary']
25868,143025,25868,Tim Maia (2014),Drama,['Drama']
25869,143027,25869,Now You See It... (2005),Comedy|Mystery,"['Comedy', 'Mystery']"
25870,143029,25870,Stuck in the Suburbs (2004),Children|Comedy,"['Children', 'Comedy']"
25871,143031,25871,Jump In! (2007),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']"
25872,143033,25872,Winning London (2001),Children|Comedy,"['Children', 'Comedy']"
25873,143035,25873,Minutemen (2008),Adventure|Children|Comedy|Sci-Fi,"['Adventure', 'Children', 'Comedy', 'Sci-Fi']"
25874,143037,25874,30 Days Until I'm Famous (2004),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']"
25875,143041,25875,Too Young to Marry (2007),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']"
25876,143043,25876,Fish & Cat (2013),(no genres listed),['(no genres listed)']
25877,143045,25877,When Day Breaks (2012),Drama,['Drama']
25878,143047,25878,Dark Blood (2012),Thriller,['Thriller']
25879,143049,25879,Not Waving But Drowning (2012),Drama,['Drama']
25880,143053,25880,Oddball (2015),Children,['Children']
25881,143055,25881,Jett Jackson: The Movie (2001),Action|Adventure|Children|Comedy|Sci-Fi,"['Action', 'Adventure', 'Children', 'Comedy', 'Sci-Fi']"
25882,143061,25882,Don't Look Down (2008),Drama|Romance,"['Drama', 'Romance']"
25883,143065,25883,Orson Welles: The One-Man Band (1995),Documentary,['Documentary']
25884,143067,25884,Dream Deceivers: The Story Behind James Vance vs. Judas Priest (1992),(no genres listed),['(no genres listed)']
25885,143069,25885,Daft Punk Unchained (2015),Documentary,['Documentary']
25886,143071,25886,Chilling Visions: 5 Senses of Fear (2013),Horror,['Horror']
25887,143076,25887,Aftermath (2004),Drama,['Drama']
25888,143086,25888,An American Girl: Saige Paints the Sky (2013),Children,['Children']
25889,143089,25889,Beverly Hills Madam (1986),Drama,['Drama']
25890,143091,25890,The Gauntlet (2013),Action|Adventure|Horror,"['Action', 'Adventure', 'Horror']"
25891,143098,25891,Crawl (2011),Crime|Thriller,"['Crime', 'Thriller']"
25892,143103,25892,First Love (1974),(no genres listed),['(no genres listed)']
25893,143113,25893,GodFather (1991),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']"
25894,143115,25894,Varalaru (2006),Drama,['Drama']
25895,143137,25895,Sabotage (1996),Action|Thriller,"['Action', 'Thriller']"
25896,143141,25896,Necessary Evil (2008),Thriller,['Thriller']
25897,143154,25897,Sparrows Can't Sing (1963),Comedy|Drama,"['Comedy', 'Drama']"
25898,143156,25898,There's Always Vanilla (1971),(no genres listed),['(no genres listed)']
25899,143158,25899,The Affair (1967),(no genres listed),['(no genres listed)']
25900,143160,25900,Sunrise (2014),Drama,['Drama']
25901,143162,25901,The Affair (1995),(no genres listed),['(no genres listed)']
25902,143168,25902,Wild Life (2014),Drama,['Drama']
25903,143178,25903,"To Sir, with Love II (1996)",Drama,['Drama']
25904,143180,25904,Victim (2011),Action|Drama|Thriller,"['Action', 'Drama', 'Thriller']"
25905,143185,25905,The Child (1977),Horror,['Horror']
25906,143192,25906,Blow for Blow (1972),Drama,['Drama']
25907,143199,25907,Immoral Tales (1974),Drama|Romance,"['Drama', 'Romance']"
25908,143201,25908,One of Us (1989),(no genres listed),['(no genres listed)']
25909,143203,25909,Inside (2002),Drama,['Drama']
25910,143205,25910,I Didn't Come Here to Die (2010),(no genres listed),['(no genres listed)']
25911,143207,25911,Jack and the Beanstalk (2010),Adventure|Children|Comedy|Fantasy,"['Adventure', 'Children', 'Comedy', 'Fantasy']"
25912,143209,25912,Tremors 5: Bloodline (2015),Action|Horror|Sci-Fi,"['Action', 'Horror', 'Sci-Fi']"
25913,143223,25913,It Seemed Like a Good Idea at the Time (1975),(no genres listed),['(no genres listed)']
25914,143231,25914,Double Teamed (2002),Children|Drama,"['Children', 'Drama']"
25915,143235,25915,Going to the Mat (2004),(no genres listed),['(no genres listed)']
25916,143237,25916,Freeheld (2015),Drama|Romance,"['Drama', 'Romance']"
25917,143239,25917,By the Sea (2015),Drama|Romance,"['Drama', 'Romance']"
25918,143245,25918,The Little Prince (2015),Animation|Fantasy,"['Animation', 'Fantasy']"
25919,143247,25919,If You Build It (2014),Documentary,['Documentary']
25920,143249,25920,Dark Star: HR Giger’s World (2014),Documentary,['Documentary']
25921,143253,25921,Food Chains (2014),Documentary,['Documentary']
25922,143255,25922,Narcopolis (2014),Mystery|Sci-Fi|Thriller,"['Mystery', 'Sci-Fi', 'Thriller']"
25923,143257,25923,Ashby (2015),Comedy|Drama,"['Comedy', 'Drama']"
25924,143259,25924,4Got10 (2015),(no genres listed),['(no genres listed)']
25925,143261,25925,Battle of the Godfathers (1973),Action|Drama,"['Action', 'Drama']"
25926,143269,25926,Moro Witch Doctor (1964),(no genres listed),['(no genres listed)']
25927,143271,25927,Dheepan (2015),Drama,['Drama']
25928,143273,25928,"Forecaster, The (2014)",Documentary,['Documentary']
25929,143275,25929,Ronaldo (2015),Documentary,['Documentary']
25930,143277,25930,Svend (2011),Documentary,['Documentary']
25931,143283,25931,The Flight of the Eagle (1982),(no genres listed),['(no genres listed)']
25932,143299,25932,Marlene (1984),Documentary,['Documentary']
25933,143301,25933,The Pedestrian (1973),(no genres listed),['(no genres listed)']
25934,143309,25934,"Liza, the Fox-Fairy (2015)",Comedy|Fantasy|Romance,"['Comedy', 'Fantasy', 'Romance']"
25935,143311,25935,Get Santa (2014),Children|Comedy,"['Children', 'Comedy']"
25936,143317,25936,The Cut (2014),Drama,['Drama']
25937,143319,25937,The Jackpot (1950),Comedy,['Comedy']
25938,143333,25938,The Work of Director Jonathan Glazer (2005),(no genres listed),['(no genres listed)']
25939,143335,25939,"Deprisa, Deprisa (1981)",Crime|Drama,"['Crime', 'Drama']"
25940,143341,25940,Beyond the Mask (2015),Action|Drama,"['Action', 'Drama']"
25941,143345,25941,Shazam! (2019),Action|Adventure|Fantasy|Sci-Fi,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']"
25942,143347,25942,Aquaman (2018),Action|Fantasy|Sci-Fi,"['Action', 'Fantasy', 'Sci-Fi']"
25943,143355,25943,Wonder Woman (2017),Action|Adventure|Fantasy,"['Action', 'Adventure', 'Fantasy']"
25944,143361,25944,Iron Sky the Coming Race (2016),Action|Comedy|Fantasy|Sci-Fi,"['Action', 'Comedy', 'Fantasy', 'Sci-Fi']"
25945,143365,25945,The Circle (2016),Drama|Sci-Fi|Thriller,"['Drama', 'Sci-Fi', 'Thriller']"
25946,143367,25946,Silence (2016),Drama|Thriller,"['Drama', 'Thriller']"
25947,143369,25947,The Clan (2015),Crime|Drama,"['Crime', 'Drama']"
25948,143377,25948,Glen Campbell: I'll Be Me (2014),Documentary|Drama,"['Documentary', 'Drama']"
25949,143383,25949,Nanga Parbat (2010),Adventure|Drama,"['Adventure', 'Drama']"
25950,143385,25950,Bridge of Spies (2015),Drama|Thriller,"['Drama', 'Thriller']"
25951,143387,25951,Pitch Perfect 3 (2017),(no genres listed),['(no genres listed)']
25952,143389,25952,Les Misérables in Concert - The 25th Anniversary (2010),(no genres listed),['(no genres listed)']
25953,143391,25953,The Lost Medallion: The Adventures of Billy Stone (2013),Adventure|Children,"['Adventure', 'Children']"
25954,143404,25954,A Tale of Love and Darkness (2015),Drama,['Drama']
25955,143406,25955,Blood of My Blood (2011),Drama,['Drama']
25956,143408,25956,Return to Reason (1923),(no genres listed),['(no genres listed)']
25957,143410,25957,Hyena Road,(no genres listed),['(no genres listed)']
25958,143412,25958,My Internship in Canada (2015),Comedy,['Comedy']
25959,143416,25959,Honey and the Pig (2005),Comedy,['Comedy']
25960,143418,25960,Amnesia: The James Brighton Enigma (2005),Drama|Mystery|Thriller,"['Drama', 'Mystery', 'Thriller']"
25961,143420,25961,Tsiou (2005),(no genres listed),['(no genres listed)']
25962,143422,25962,2 (2007),Drama,['Drama']
25963,143424,25963,Radical Grace (2015),Documentary,['Documentary']
25964,143430,25964,Jodi Arias: Dirty Little Secret (2013),Drama|Romance,"['Drama', 'Romance']"
25965,143434,25965,The Italian Key (2011),(no genres listed),['(no genres listed)']
25966,143436,25966,Manam (2014),Children|Comedy|Drama|Fantasy,"['Children', 'Comedy', 'Drama', 'Fantasy']"
25967,143438,25967,Coming Home (2003),Drama|Romance,"['Drama', 'Romance']"
25968,143440,25968,"Mune, le gardien de la lune (2015)",Animation|Children|Fantasy,"['Animation', 'Children', 'Fantasy']"
25969,143444,25969,"Bigger Splash, A (2015)",Comedy|Crime|Drama|Mystery,"['Comedy', 'Crime', 'Drama', 'Mystery']"
25970,143450,25970,Morlang (2001),Drama|Romance|Thriller,"['Drama', 'Romance', 'Thriller']"
25971,143452,25971,El pico 2 (1984),Drama,['Drama']
25972,143456,25972,Argo 2 (2015),Action|Comedy|Crime,"['Action', 'Comedy', 'Crime']"
25973,143458,25973,The Great Hypnotist (2014),Drama|Mystery|Thriller,"['Drama', 'Mystery', 'Thriller']"
25974,143462,25974,Iris (2014),Documentary,['Documentary']
25975,143464,25975,Where Hope Grows (2014),Drama,['Drama']
25976,143466,25976,Ghost Writer (2007),Comedy|Horror,"['Comedy', 'Horror']"
25977,143468,25977,Numbered (2012),Documentary,['Documentary']
25978,143470,25978,6 Ways to Die (2015),Action|Crime|Thriller,"['Action', 'Crime', 'Thriller']"
25979,143472,25979,Into the Grizzly Maze (2015),Action|Horror|Thriller,"['Action', 'Horror', 'Thriller']"
25980,143474,25980,Secrets of War (2014),Children|Drama|War,"['Children', 'Drama', 'War']"
25981,143476,25981,Where To Invade Next (2015),Documentary,['Documentary']
25982,143478,25982,"Air: Eating, Sleeping, Waiting and Playing (1999)",Documentary,['Documentary']
25983,143492,25983,Runt Page (1932),(no genres listed),['(no genres listed)']
25984,143496,25984,Cell 213 (2011),Horror,['Horror']
25985,143500,25985,The Hunt for the BTK Killer (2005),Crime|Drama|Thriller,"['Crime', 'Drama', 'Thriller']"
25986,143506,25986,Sword Art Online Extra Edition (2013),Action|Adventure|Animation|Drama|Fantasy,"['Action', 'Adventure', 'Animation', 'Drama', 'Fantasy']"
25987,143511,25987,Human (2015),Documentary,['Documentary']
25988,143515,25988,Eisenstein in Guanajuato (2015),Comedy|Romance,"['Comedy', 'Romance']"
25989,143517,25989,The Summer of Sangaile (2015),Drama|Romance,"['Drama', 'Romance']"
25990,143519,25990,The Pearl Button (2015),Documentary,['Documentary']
25991,143523,25991,Sleeping Giant (2015),Adventure|Drama,"['Adventure', 'Drama']"
25992,143525,25992,Chasuke's Journey (2015),Comedy|Drama,"['Comedy', 'Drama']"
25993,143527,25993,Lulu in the Nude (2013),Comedy|Drama,"['Comedy', 'Drama']"
25994,143531,25994,Mountains May Depart (2015),Drama,['Drama']
25995,143535,25995,"Tent City, U.S.A (2012)",Documentary,['Documentary']
25996,143539,25996,Titanic at 100: Mystery Solved (2012),(no genres listed),['(no genres listed)']
25997,143545,25997,A Tale of Two Cities (1980),Animation|Drama|Romance,"['Animation', 'Drama', 'Romance']"
25998,143547,25998,The Phantom of the Opera at the Royal Albert Hall (2011),Drama|Romance,"['Drama', 'Romance']"
25999,143549,25999,The Indian (2007),Drama,['Drama']
26000,143559,26000,L.A. Slasher (2015),Comedy|Crime|Fantasy,"['Comedy', 'Crime', 'Fantasy']"
26001,143561,26001,Swat: Unit 887 (2015),Action|Thriller,"['Action', 'Thriller']"
26002,143565,26002,A Prayer for Rain (2013),(no genres listed),['(no genres listed)']
26003,143567,26003,Mining for Ruby (2014),(no genres listed),['(no genres listed)']
26004,143571,26004,Private Practices: The Story of a Sex Surrogate (1986),Documentary,['Documentary']
26005,143583,26005,Nous York (2012),Comedy,['Comedy']
26006,143585,26006,Nobel's Last Will (2012),Drama|Thriller,"['Drama', 'Thriller']"
26007,143595,26007,Born Innocent (1974),Drama,['Drama']
26008,143599,26008,Coin Locker Girl (2015),Drama,['Drama']
26009,143613,26009,The Empty Canvas (1963),Drama,['Drama']
26010,143639,26010,The True Meaning of Pictures: Shelby Lee Adams' Appalachia (2002),Documentary,['Documentary']
26011,143641,26011,South (1919),Documentary,['Documentary']
26012,143643,26012,Porridge (1979),Comedy|Crime,"['Comedy', 'Crime']"
26013,143645,26013,Carry On Jack (1963),Comedy,['Comedy']
26014,143647,26014,An Inspector Calls (2015),Drama|Thriller,"['Drama', 'Thriller']"
26015,143649,26015,Freedom (2001),Drama,['Drama']
26016,143651,26016,Rossini (1997),Comedy,['Comedy']
26017,143653,26017,Kokowaah 2 (2013),Comedy,['Comedy']
26018,143655,26018,Simshar (2014),Drama,['Drama']
26019,143657,26019,The Invitation (2015),Horror|Thriller,"['Horror', 'Thriller']"
26020,143659,26020,Total Reality (1997),Action|Sci-Fi,"['Action', 'Sci-Fi']"
26021,143663,26021,Maidens in Uniform (1958),Drama,['Drama']
26022,143666,26022,The Adventures of Mickey Matson and the Copperhead Conspiracy (2012),Children,['Children']
26023,143668,26023,The Taste of Money (2012),Drama,['Drama']
26024,143681,26024,'49-'17 (1917),Comedy|Western,"['Comedy', 'Western']"
26025,143685,26025,Mark of the Witch (1970),Horror,['Horror']
26026,143695,26026,The Falls (2012),Drama,['Drama']
26027,143697,26027,Winnie the Pooh Discovers the Seasons (1981),(no genres listed),['(no genres listed)']
26028,143699,26028,Buttwhistle (2014),Comedy|Crime|Drama|Romance,"['Comedy', 'Crime', 'Drama', 'Romance']"
26029,143701,26029,Under the Radar (2004),(no genres listed),['(no genres listed)']
26030,143703,26030,Eden (2014),Drama|Thriller,"['Drama', 'Thriller']"
26031,143709,26031,The Take (2009),(no genres listed),['(no genres listed)']
26032,143713,26032,My Mother (2015),Drama,['Drama']
26033,143715,26033,The Parole Officer (2001),Comedy|Crime,"['Comedy', 'Crime']"
26034,143717,26034,Meet Market (2008),Comedy|Romance,"['Comedy', 'Romance']"
26035,143721,26035,Speaking of Bunuel (2000),Documentary,['Documentary']
26036,143725,26036,Marisa la civetta (1957),Comedy,['Comedy']
26037,143741,26037,The Inheritance (1976),Drama,['Drama']
26038,143753,26038,Bubu (1971),Drama,['Drama']
26039,143755,26039,The Big Night (1959),Drama,['Drama']
26040,143757,26040,Il bell'Antonio (1960),Drama,['Drama']
26041,143773,26041,La villa del venerdì (1991),Drama,['Drama']
26042,143791,26042,Il commissario Lo Gatto (1987),(no genres listed),['(no genres listed)']
26043,143803,26043,In nome del popolo italiano (1971),(no genres listed),['(no genres listed)']
26044,143807,26044,The Tiger and the Pussycat (1967),Comedy|Drama,"['Comedy', 'Drama']"
26045,143815,26045,Poor But Beautiful (1957),(no genres listed),['(no genres listed)']
26046,143819,26046,La nonna Sabella (1957),(no genres listed),['(no genres listed)']
26047,143821,26047,Poor Millionaires (1959),Comedy,['Comedy']
26048,143829,26048,Il Successo (1963),Comedy,['Comedy']
26049,143831,26049,The Monsters (1963),Comedy,['Comedy']
26050,143833,26050,The Thursday (1964),Comedy|Drama,"['Comedy', 'Drama']"
26051,143835,26051,A Daughter Of Destiny (1928),Drama|Fantasy|Horror|Sci-Fi,"['Drama', 'Fantasy', 'Horror', 'Sci-Fi']"
26052,143853,26052,Two Heads Are Better Than None (2000),Children|Comedy,"['Children', 'Comedy']"
26053,143855,26053,I bambini sanno (2015),(no genres listed),['(no genres listed)']
26054,143857,26054,The Good Father (1985),Drama,['Drama']
26055,143859,26055,"Hail, Caesar! (2016)",Comedy,['Comedy']
26056,143863,26056,Spartacus (2004),Action|Drama,"['Action', 'Drama']"
26057,143866,26057,Miss Conception (2008),Comedy|Romance,"['Comedy', 'Romance']"
